time,low,high,open,close,volume
2019-02-14 00:00:00,3572.43,3589.0,3576.69,3584.21,505.60585847
2019-02-14 01:00:00,3577.51,3587.05,3584.78,3580.79,391.64175577
2019-02-14 02:00:00,3571.16,3582.93,3580.79,3574.07,305.36447375
2019-02-14 03:00:00,3572.28,3575.96,3574.07,3573.56,175.01230308
2019-02-14 04:00:00,3573.56,3585.0,3573.56,3582.0,268.49426375
2019-02-14 05:00:00,3570.0,3585.0,3582.0,3572.63,172.23703832
2019-02-14 06:00:00,3571.26,3579.02,3572.62,3576.31,86.7836658
2019-02-14 07:00:00,3559.0,3576.42,3576.31,3566.6,237.9538829
2019-02-14 08:00:00,3565.86,3574.7,3566.61,3566.2,49.16224014
2019-02-14 09:00:00,3564.83,3571.78,3566.2,3570.31,153.57815901
2019-02-14 10:00:00,3555.43,3570.31,3570.31,3560.53,171.22624815
2019-02-14 11:00:00,3535.1,3568.51,3560.53,3554.98,518.78181613
2019-02-14 12:00:00,3550.82,3561.58,3555.0,3557.15,141.34433759
2019-02-14 13:00:00,3557.14,3563.39,3557.15,3563.0,239.14359237
2019-02-14 14:00:00,3558.63,3564.38,3563.0,3562.49,216.81891484
2019-02-14 15:00:00,3562.48,3570.63,3562.49,3566.0,231.56541315
2019-02-14 16:00:00,3565.28,3578.8,3565.99,3568.0,340.84330173
2019-02-14 17:00:00,3566.65,3575.86,3568.0,3571.55,284.96079898
2019-02-14 18:00:00,3571.23,3575.98,3571.55,3575.05,225.88342547
2019-02-14 19:00:00,3571.26,3576.0,3575.05,3574.99,322.11627909
2019-02-14 20:00:00,3564.5,3575.25,3574.99,3565.31,270.19683808
2019-02-14 21:00:00,3558.11,3575.0,3565.09,3569.04,380.8786751
2019-02-14 22:00:00,3562.33,3570.48,3569.05,3566.11,257.67930521
2019-02-14 23:00:00,3560.11,3566.41,3565.57,3561.5,249.96292063
2019-02-15 00:00:00,3558.13,3569.25,3561.49,3564.46,224.41585629
2019-02-15 01:00:00,3563.58,3569.26,3564.47,3569.26,171.5363542
2019-02-15 02:00:00,3566.3,3570.79,3569.26,3570.53,164.84032309
2019-02-15 03:00:00,3570.52,3578.97,3570.53,3575.52,282.66046831
2019-02-15 04:00:00,3574.06,3585.5,3575.52,3581.01,360.70847436
2019-02-15 05:00:00,3575.2,3582.0,3581.0,3575.9,125.52708506
2019-02-15 06:00:00,3573.27,3585.0,3575.9,3577.6,268.65897934
2019-02-15 07:00:00,3570.14,3577.6,3577.6,3575.25,280.41555481
2019-02-15 08:00:00,3575.24,3580.34,3575.25,3576.65,186.02466277
2019-02-15 09:00:00,3570.65,3578.55,3576.65,3570.66,105.31297549
2019-02-15 10:00:00,3567.55,3584.13,3570.66,3581.92,138.54799702
2019-02-15 11:00:00,3572.59,3599.18,3581.92,3574.68,407.82835266
2019-02-15 12:00:00,3572.55,3582.8,3574.47,3582.79,90.51353723
2019-02-15 13:00:00,3577.91,3586.33,3582.8,3585.99,185.54925215
2019-02-15 14:00:00,3546.57,3620.22,3586.0,3555.93,1713.24294423
2019-02-15 15:00:00,3545.89,3562.79,3555.88,3557.12,584.71093686
2019-02-15 16:00:00,3557.12,3561.78,3557.12,3561.38,286.68945834
2019-02-15 17:00:00,3561.37,3567.88,3561.38,3565.4,269.24556725
2019-02-15 18:00:00,3564.0,3568.05,3565.4,3567.86,260.81994637
2019-02-15 19:00:00,3565.0,3570.0,3567.85,3566.38,324.8107095
2019-02-15 20:00:00,3565.03,3571.33,3566.39,3566.35,358.16807105
2019-02-15 21:00:00,3564.9,3569.0,3566.35,3566.22,228.68387074
2019-02-15 22:00:00,3562.53,3566.31,3565.95,3566.08,200.09374006
2019-02-15 23:00:00,3561.29,3568.13,3566.08,3566.59,228.03800969
2019-02-16 00:00:00,3565.5,3572.78,3566.59,3572.77,201.63877346
2019-02-16 01:00:00,3572.77,3578.0,3572.78,3575.7,202.88173532
2019-02-16 02:00:00,3572.63,3581.98,3575.7,3581.98,201.53503917
2019-02-16 03:00:00,3581.0,3588.0,3581.98,3587.0,283.04100402
2019-02-16 04:00:00,3583.75,3599.41,3587.0,3584.8,225.74800937
2019-02-16 05:00:00,3583.05,3590.0,3584.8,3585.62,78.37897052
2019-02-16 06:00:00,3581.0,3588.02,3585.63,3581.07,132.98915323
2019-02-16 07:00:00,3579.05,3587.0,3581.07,3585.01,61.78498414
2019-02-16 08:00:00,3585.0,3590.0,3585.01,3587.5,75.21436308
2019-02-16 09:00:00,3584.55,3590.1,3587.5,3586.5,86.77108776
2019-02-16 10:00:00,3585.53,3589.91,3586.5,3586.45,57.14367267
2019-02-16 11:00:00,3585.56,3590.1,3586.45,3590.1,46.65459937
2019-02-16 12:00:00,3567.94,3605.11,3590.09,3585.0,498.48697938
2019-02-16 13:00:00,3584.99,3601.85,3585.0,3597.1,221.82319415
2019-02-16 14:00:00,3593.7,3607.36,3597.1,3599.48,239.05161757
2019-02-16 15:00:00,3593.22,3602.0,3598.37,3596.5,201.75331846
2019-02-16 16:00:00,3588.2,3606.92,3596.5,3595.4,319.57699209
2019-02-16 17:00:00,3588.0,3595.94,3595.41,3591.49,155.92944054
2019-02-16 18:00:00,3591.48,3594.58,3591.49,3593.51,135.42135159
2019-02-16 19:00:00,3592.9,3598.22,3593.51,3596.92,152.26309593
