time,low,high,open,close,volume
2019-09-22 00:00:00,9925.41,9989.47,9973.99,9941.46,273.30747572
2019-09-22 01:00:00,9850.0,9954.76,9941.47,9901.76,736.91216119
2019-09-22 02:00:00,9880.15,9929.36,9901.23,9917.7,158.74813257
2019-09-22 03:00:00,9870.05,9921.86,9917.71,9870.06,144.54832574
2019-09-22 04:00:00,9848.37,9897.73,9870.06,9885.99,267.09604811
2019-09-22 05:00:00,9874.97,9959.5,9885.98,9927.78,159.5442174
2019-09-22 06:00:00,9915.27,9949.76,9927.78,9922.04,85.112872
2019-09-22 07:00:00,9919.22,10054.26,9922.04,10024.83,271.18485278
2019-09-22 08:00:00,10015.51,10097.0,10024.83,10015.51,221.2145539
2019-09-22 09:00:00,9978.51,10018.31,10015.59,10011.74,67.28512715
2019-09-22 10:00:00,9986.12,10026.69,10012.73,10000.0,85.91920479
2019-09-22 11:00:00,9991.48,10020.12,10000.0,10001.36,40.97117155
2019-09-22 12:00:00,10001.35,10050.0,10001.35,10031.9,156.37929935
2019-09-22 13:00:00,9920.0,10057.49,10031.89,9978.11,330.31261285
2019-09-22 14:00:00,9941.0,9994.07,9978.13,9983.96,158.17631836
2019-09-22 15:00:00,9960.58,9994.06,9983.96,9988.0,117.60057537
2019-09-22 16:00:00,9965.07,10029.07,9987.99,10008.08,360.38155013
2019-09-22 17:00:00,9982.0,10022.31,10008.07,9991.89,211.72127906
2019-09-22 18:00:00,9948.86,9992.76,9992.01,9971.5,208.4029597
2019-09-22 19:00:00,9965.28,9988.06,9971.5,9982.27,146.92233197
2019-09-22 20:00:00,9975.95,10012.39,9982.26,10007.26,235.07888821
2019-09-22 21:00:00,9977.53,10055.0,10007.47,10047.58,427.34271293
2019-09-22 22:00:00,10016.01,10072.62,10047.57,10040.32,245.14042754
2019-09-22 23:00:00,10020.87,10077.11,10040.32,10026.8,167.6493119
2019-09-23 00:00:00,9920.7,10051.15,10026.79,9993.02,472.73044501
2019-09-23 01:00:00,9962.5,10007.06,9993.34,9986.36,136.96069523
2019-09-23 02:00:00,9959.38,9995.51,9986.37,9964.72,118.87217959
2019-09-23 03:00:00,9938.22,9971.73,9963.81,9971.36,283.18078282
2019-09-23 04:00:00,9964.45,9985.02,9971.35,9976.04,117.99912275
2019-09-23 05:00:00,9926.51,9976.04,9976.04,9946.57,646.33177122
2019-09-23 06:00:00,9856.0,9946.57,9946.57,9908.17,393.14145988
2019-09-23 07:00:00,9881.0,9917.96,9908.17,9891.49,147.27219887
2019-09-23 08:00:00,9893.14,9931.6,9893.14,9926.08,154.95327323
2019-09-23 09:00:00,9926.07,9963.96,9926.07,9945.22,212.58708368
2019-09-23 10:00:00,9905.85,9944.6,9944.5,9912.21,293.17430826
2019-09-23 11:00:00,9904.01,9937.73,9911.85,9908.83,136.40955698
2019-09-23 12:00:00,9864.0,9925.14,9906.21,9914.12,312.95630401
2019-09-23 13:00:00,9880.0,9921.77,9914.12,9893.53,325.36855496
2019-09-23 14:00:00,9665.39,9946.9,9893.53,9903.05,2480.72576486
