time,low,high,open,close,volume
2019-03-19 00:00:00,3969.58,3982.0,3969.68,3980.88,253.62271673
2019-03-19 01:00:00,3973.5,3984.58,3980.89,3974.27,277.03598663
2019-03-19 02:00:00,3973.62,3977.2,3974.27,3974.37,180.68365166
2019-03-19 03:00:00,3973.65,3976.2,3974.36,3974.01,145.8120784
2019-03-19 04:00:00,3952.08,3974.01,3974.01,3956.99,329.33626723
2019-03-19 05:00:00,3954.79,3967.45,3956.56,3963.58,119.48987791
2019-03-19 06:00:00,3958.15,3965.69,3963.58,3960.68,229.28478946
2019-03-19 07:00:00,3954.63,3961.62,3960.67,3960.61,61.99808595
2019-03-19 08:00:00,3958.65,3962.92,3960.61,3958.66,88.71713211
2019-03-19 09:00:00,3958.65,3972.98,3958.66,3971.77,291.89647853
2019-03-19 10:00:00,3968.04,3976.2,3971.77,3974.2,101.99154565
2019-03-19 11:00:00,3965.01,3974.21,3974.2,3967.49,132.01127467
2019-03-19 12:00:00,3963.66,3972.27,3967.48,3967.6,157.29208045
2019-03-19 13:00:00,3966.92,3970.5,3967.5,3970.49,154.36571886
2019-03-19 14:00:00,3970.48,3989.28,3970.49,3975.02,318.50909313
2019-03-19 15:00:00,3972.88,3980.99,3975.01,3980.33,199.08255319
2019-03-19 16:00:00,3980.33,3996.0,3980.34,3990.34,475.7809831
2019-03-19 17:00:00,3990.0,4009.61,3990.34,3993.81,563.85897137
2019-03-19 18:00:00,3986.45,4002.85,3994.49,3987.02,395.8799542
2019-03-19 19:00:00,3983.18,3997.57,3987.02,3995.05,315.97086907
2019-03-19 20:00:00,3990.01,3998.0,3995.05,3992.68,211.09402617
2019-03-19 21:00:00,3985.25,3993.22,3991.55,3988.86,315.23898602
2019-03-19 22:00:00,3988.85,3997.0,3988.85,3992.71,245.51523947
2019-03-19 23:00:00,3992.17,4000.99,3992.71,4000.85,324.55733993
2019-03-20 00:00:00,3965.43,4017.49,4000.85,3970.0,872.77002521
2019-03-20 01:00:00,3969.99,3980.98,3969.99,3974.66,282.67844641
2019-03-20 02:00:00,3974.66,3979.67,3974.67,3976.71,128.35113414
2019-03-20 03:00:00,3975.3,3979.3,3976.71,3978.61,138.59814024
2019-03-20 04:00:00,3975.13,3978.61,3978.61,3975.3,141.57305916
