time,low,high,open,close,volume
2019-11-05 00:00:00,9370.01,9417.0,9412.63,9388.42,316.37823756
2019-11-05 01:00:00,9388.41,9474.74,9388.42,9454.63,331.98819433
2019-11-05 02:00:00,9430.01,9474.89,9454.99,9456.54,322.99939031
2019-11-05 03:00:00,9410.36,9456.62,9455.81,9425.74,215.04344124
2019-11-05 04:00:00,9377.02,9425.73,9425.73,9394.92,237.11346724
2019-11-05 05:00:00,9384.35,9422.99,9394.92,9407.12,145.74793377
2019-11-05 06:00:00,9293.14,9406.87,9405.97,9310.0,520.20421436
2019-11-05 07:00:00,9169.84,9310.0,9310.0,9226.07,1071.90101832
2019-11-05 08:00:00,9180.0,9259.0,9226.07,9246.11,160.18937968
2019-11-05 09:00:00,9235.8,9328.43,9246.1,9290.61,131.64683696
2019-11-05 10:00:00,9269.45,9307.62,9290.24,9281.36,140.88662085
2019-11-05 11:00:00,9274.46,9304.92,9281.35,9290.6,152.18403212
2019-11-05 12:00:00,9284.46,9338.99,9290.59,9302.54,185.16520807
2019-11-05 13:00:00,9226.51,9318.1,9302.73,9240.3,263.26226169
2019-11-05 14:00:00,9238.13,9384.3,9238.98,9348.0,402.80853254
2019-11-05 15:00:00,9332.12,9393.95,9348.0,9377.01,274.1951779
2019-11-05 16:00:00,9260.0,9394.5,9377.01,9349.99,482.87760753
2019-11-05 17:00:00,9334.15,9380.0,9349.78,9346.3,295.46703935
2019-11-05 18:00:00,9337.44,9373.27,9349.79,9343.74,204.35836387
2019-11-05 19:00:00,9340.48,9421.61,9343.74,9404.89,260.51012681
2019-11-05 20:00:00,9322.61,9430.74,9402.95,9359.21,336.57037344
2019-11-05 21:00:00,9351.84,9401.23,9359.48,9355.9,192.34627575
2019-11-05 22:00:00,9301.96,9357.11,9355.9,9331.76,303.65182601
2019-11-05 23:00:00,9301.39,9357.88,9331.76,9322.09,633.72111296
2019-11-06 00:00:00,9283.33,9335.19,9322.09,9298.76,875.22247767
2019-11-06 01:00:00,9282.08,9315.97,9299.91,9315.9,195.57881645
2019-11-06 02:00:00,9303.79,9331.08,9315.91,9304.72,172.06489082
2019-11-06 03:00:00,9283.03,9310.0,9304.7,9309.66,148.10899445
2019-11-06 04:00:00,9307.56,9338.0,9309.83,9337.58,224.82813207
2019-11-06 05:00:00,9311.64,9358.0,9337.35,9339.29,252.65841492
2019-11-06 06:00:00,9316.11,9396.39,9337.72,9387.55,548.6420682
2019-11-06 07:00:00,9365.0,9450.0,9388.71,9395.04,663.72854863
2019-11-06 08:00:00,9384.48,9413.99,9395.04,9412.79,141.43084336
2019-11-06 09:00:00,9353.66,9412.8,9412.79,9360.24,207.39597138
2019-11-06 10:00:00,9340.01,9385.14,9360.23,9359.98,77.90070151
2019-11-06 11:00:00,9350.0,9399.62,9357.06,9387.6,82.01742759
2019-11-06 12:00:00,9335.13,9402.01,9384.6,9358.16,299.90807932
2019-11-06 13:00:00,9316.16,9364.87,9358.16,9326.55,230.78733317
2019-11-06 14:00:00,9316.65,9349.0,9326.42,9325.01,216.0123748
2019-11-06 15:00:00,9320.0,9357.76,9325.0,9340.97,248.59338684
2019-11-06 16:00:00,9294.01,9341.11,9340.99,9323.88,314.50425344
2019-11-06 17:00:00,9253.66,9323.87,9323.87,9299.21,508.86482106
2019-11-06 18:00:00,9267.5,9307.0,9299.21,9301.16,200.94053111
2019-11-06 19:00:00,9293.59,9315.0,9301.16,9299.58,287.04235327
2019-11-06 20:00:00,9276.5,9306.0,9299.58,9291.99,256.22196958
2019-11-06 21:00:00,9291.99,9322.0,9292.0,9314.84,157.70323985
2019-11-06 22:00:00,9314.0,9350.0,9314.83,9343.0,286.83694936
2019-11-06 23:00:00,9335.89,9365.0,9343.0,9341.27,232.69353934
2019-11-07 00:00:00,9325.0,9350.0,9341.27,9343.62,161.68565961
2019-11-07 01:00:00,9302.0,9375.16,9343.62,9320.01,328.56807503
2019-11-07 02:00:00,9275.0,9322.57,9320.01,9292.74,246.24981781
2019-11-07 03:00:00,9279.3,9311.99,9292.41,9294.12,156.40005943
2019-11-07 04:00:00,9283.25,9309.01,9294.11,9290.64,131.34684765
2019-11-07 05:00:00,9252.67,9305.71,9290.62,9304.86,178.5391585
2019-11-07 06:00:00,9276.52,9307.96,9305.63,9277.13,100.63189998
2019-11-07 07:00:00,9207.51,9296.56,9278.29,9245.02,430.43005103
2019-11-07 08:00:00,9226.01,9260.34,9246.18,9246.41,110.28144711
2019-11-07 09:00:00,9214.71,9248.5,9245.36,9215.77,120.92575139
2019-11-07 10:00:00,9127.27,9215.01,9215.0,9196.88,629.00587991
2019-11-07 11:00:00,9175.0,9217.89,9196.87,9185.19,149.63026088
2019-11-07 12:00:00,9126.51,9196.61,9185.18,9172.81,245.62037643
2019-11-07 13:00:00,9155.01,9221.36,9172.81,9194.78,298.40903058
2019-11-07 14:00:00,9178.84,9237.6,9194.77,9215.51,182.69504597
2019-11-07 15:00:00,9178.9,9216.24,9216.12,9181.4,223.53241183
2019-11-07 16:00:00,9162.67,9221.3,9181.41,9200.64,228.60237276
2019-11-07 17:00:00,9184.05,9210.17,9200.65,9186.39,162.50389241
2019-11-07 18:00:00,9181.0,9200.0,9186.38,9199.99,181.55878484
2019-11-07 19:00:00,9190.0,9215.36,9200.0,9195.4,170.3948283
2019-11-07 20:00:00,9170.51,9209.25,9195.39,9181.13,157.04339306
2019-11-07 21:00:00,9075.0,9215.0,9181.13,9209.72,817.43046367
2019-11-07 22:00:00,9196.42,9250.82,9209.72,9220.38,402.18688452
2019-11-07 23:00:00,9198.84,9223.97,9220.38,9198.84,175.68852249
2019-11-08 00:00:00,9166.05,9200.57,9198.85,9197.64,172.53888502
2019-11-08 01:00:00,9197.63,9236.42,9197.63,9214.34,196.25153051
2019-11-08 02:00:00,9208.53,9246.0,9214.92,9232.5,145.85780546
2019-11-08 03:00:00,9217.16,9233.0,9232.33,9225.13,108.51157157
2019-11-08 04:00:00,9197.78,9244.18,9225.13,9209.09,311.75585317
2019-11-08 05:00:00,9171.95,9220.0,9209.08,9200.0,149.82400282
2019-11-08 06:00:00,9171.0,9200.0,9200.0,9183.74,112.72260076
2019-11-08 07:00:00,9086.22,9200.83,9183.73,9124.74,487.56833219
2019-11-08 08:00:00,9017.14,9134.97,9124.14,9059.08,941.49057823
2019-11-08 09:00:00,8915.0,9059.07,9059.07,9016.02,1255.55698116
2019-11-08 10:00:00,8990.35,9028.38,9015.84,9009.07,208.82176963
2019-11-08 11:00:00,9000.0,9048.28,9009.06,9012.13,195.76240963
2019-11-08 12:00:00,8959.03,9013.97,9012.14,8997.01,291.58694097
2019-11-08 13:00:00,8708.0,8997.01,8997.01,8783.41,2683.06153378
2019-11-08 14:00:00,8660.0,8824.47,8782.47,8754.48,1310.88073517
2019-11-08 15:00:00,8710.0,8797.0,8754.47,8794.87,807.70178436
2019-11-08 16:00:00,8695.0,8798.2,8794.86,8746.52,668.28238377
2019-11-08 17:00:00,8740.0,8782.85,8746.52,8762.01,447.70040224
2019-11-08 18:00:00,8754.6,8840.0,8761.26,8805.83,561.12165259
2019-11-08 19:00:00,8775.63,8828.98,8805.83,8794.5,474.77822619
2019-11-08 20:00:00,8789.17,8825.0,8795.82,8801.09,242.96218106
2019-11-08 21:00:00,8801.08,8887.69,8801.08,8865.36,469.06767991
2019-11-08 22:00:00,8800.0,8870.65,8865.36,8800.01,220.84817595
2019-11-08 23:00:00,8760.65,8825.62,8800.01,8763.01,411.90130328
2019-11-09 00:00:00,8712.52,8815.0,8763.01,8805.96,390.23669979
2019-11-09 01:00:00,8775.65,8820.0,8803.44,8786.36,198.69445271
2019-11-09 02:00:00,8786.02,8811.0,8787.95,8810.99,203.11059117
2019-11-09 03:00:00,8802.07,8830.0,8810.99,8825.0,109.89018822
2019-11-09 04:00:00,8802.1,8828.85,8824.99,8817.79,102.15838463
2019-11-09 05:00:00,8809.01,8832.82,8817.78,8829.72,112.52445266
2019-11-09 06:00:00,8829.71,8873.48,8829.72,8868.8,189.99021266
