time,low,high,open,close,volume
2019-01-01 00:00:00,3680.63,3701.73,3691.87,3691.89,579.73912815
2019-01-01 01:00:00,3666.4,3693.67,3691.89,3676.66,734.83960847
2019-01-01 02:00:00,3666.3,3679.0,3676.66,3674.0,423.75196336
2019-01-01 03:00:00,3673.99,3684.0,3674.0,3682.0,410.51930267
2019-01-01 04:00:00,3678.25,3700.0,3681.03,3681.8,526.4253233
2019-01-01 05:00:00,3681.8,3690.0,3681.81,3690.0,256.47906156
2019-01-01 06:00:00,3689.0,3694.98,3690.0,3691.35,406.80706602
2019-01-01 07:00:00,3691.35,3715.0,3691.35,3701.91,419.35864295
2019-01-01 08:00:00,3700.94,3725.0,3701.9,3713.45,174.81982495
2019-01-01 09:00:00,3690.0,3713.44,3712.71,3695.08,169.97933335
2019-01-01 10:00:00,3689.39,3707.97,3693.25,3707.36,60.18056211
2019-01-01 11:00:00,3702.0,3716.02,3707.36,3702.55,94.30770964
2019-01-01 12:00:00,3699.0,3716.05,3702.55,3715.67,75.4123668
2019-01-01 13:00:00,3709.85,3745.0,3715.67,3718.33,254.563707
2019-01-01 14:00:00,3690.0,3718.33,3718.32,3695.89,661.13982417
2019-01-01 15:00:00,3671.36,3697.21,3695.88,3679.07,697.04778084
2019-01-01 16:00:00,3677.04,3695.0,3679.07,3694.52,193.14211873
2019-01-01 17:00:00,3680.0,3702.4,3694.52,3690.06,640.79141388
2019-01-01 18:00:00,3651.02,3690.06,3690.05,3664.31,582.53149289
2019-01-01 19:00:00,3664.3,3699.0,3664.31,3699.0,266.79769725
2019-01-01 20:00:00,3699.0,3736.0,3699.0,3724.04,630.30130586
2019-01-01 21:00:00,3715.0,3737.09,3724.04,3722.51,395.03083539
2019-01-01 22:00:00,3712.57,3724.0,3722.61,3719.99,222.0432483
2019-01-01 23:00:00,3716.08,3841.17,3719.98,3826.1,1936.87567061
2019-01-02 00:00:00,3790.6,3838.3,3826.1,3801.9,622.87227874
2019-01-02 01:00:00,3790.85,3806.0,3801.9,3793.0,295.69043256
2019-01-02 02:00:00,3791.95,3806.0,3793.0,3801.0,247.01665717
2019-01-02 03:00:00,3799.75,3809.99,3801.0,3801.37,232.7002425
2019-01-02 04:00:00,3790.29,3804.96,3801.36,3800.01,214.29014858
2019-01-02 05:00:00,3796.0,3801.2,3800.01,3800.01,99.11809415
2019-01-02 06:00:00,3770.07,3800.0,3800.0,3778.02,303.02713499
2019-01-02 07:00:00,3778.02,3797.46,3778.03,3794.99,366.3644361
2019-01-02 08:00:00,3789.9,3809.99,3794.99,3802.06,203.13712038
2019-01-02 09:00:00,3789.0,3802.06,3802.06,3793.77,194.73844647
2019-01-02 10:00:00,3789.96,3810.0,3793.77,3804.0,211.08947915
2019-01-02 11:00:00,3801.01,3830.02,3804.0,3808.51,265.27283767
2019-01-02 12:00:00,3798.46,3815.5,3808.51,3814.71,168.6544721
2019-01-02 13:00:00,3812.82,3853.0,3814.71,3841.89,516.18321353
2019-01-02 14:00:00,3817.05,3847.92,3841.9,3829.79,479.17747298
