time,low,high,open,close,volume
2020-02-01 00:00:00,9331.13,9384.0,9334.98,9373.26,210.84432767
2020-02-01 01:00:00,9370.63,9424.0,9373.26,9419.99,256.75285358
2020-02-01 02:00:00,9394.74,9458.08,9420.0,9431.5,235.08593355
2020-02-01 03:00:00,9396.72,9445.87,9431.41,9416.29,272.33609936
2020-02-01 04:00:00,9390.13,9439.86,9416.29,9391.86,231.8084624
2020-02-01 05:00:00,9370.68,9404.01,9391.86,9377.26,131.21958365
2020-02-01 06:00:00,9376.33,9399.56,9377.26,9387.91,77.45270771
2020-02-01 07:00:00,9387.91,9444.51,9387.91,9417.01,166.21355049
2020-02-01 08:00:00,9371.1,9419.06,9417.0,9375.02,108.65531746
2020-02-01 09:00:00,9349.46,9383.85,9375.02,9383.27,74.5564689
2020-02-01 10:00:00,9356.31,9397.74,9383.27,9369.11,81.90851461
2020-02-01 11:00:00,9317.06,9374.22,9369.11,9340.64,164.43535563
2020-02-01 12:00:00,9285.01,9353.64,9341.26,9295.75,202.25895725
2020-02-01 13:00:00,9290.45,9367.27,9295.01,9337.43,170.97711037
2020-02-01 14:00:00,9290.45,9338.73,9337.45,9336.98,300.35078532
2020-02-01 15:00:00,9316.12,9363.38,9336.99,9322.73,257.64792843
2020-02-01 16:00:00,9315.72,9390.37,9322.73,9386.89,290.83176357
2020-02-01 17:00:00,9368.25,9409.06,9386.89,9371.11,164.69865123
2020-02-01 18:00:00,9347.46,9392.12,9371.44,9379.83,171.36295302
2020-02-01 19:00:00,9340.94,9379.57,9378.24,9345.36,118.45532304
2020-02-01 20:00:00,9340.71,9374.79,9345.35,9366.7,188.33461951
2020-02-01 21:00:00,9350.53,9367.93,9366.76,9360.88,105.30595359
2020-02-01 22:00:00,9341.92,9394.38,9360.96,9368.67,194.58117418
2020-02-01 23:00:00,9367.45,9400.0,9368.67,9380.18,211.3454675
2020-02-02 00:00:00,9310.0,9380.18,9380.18,9313.62,254.95330563
2020-02-02 01:00:00,9301.47,9335.07,9313.61,9315.91,227.58841839
2020-02-02 02:00:00,9231.82,9315.92,9315.92,9256.48,585.30364044
2020-02-02 03:00:00,9240.48,9275.0,9256.49,9256.25,218.55314095
2020-02-02 04:00:00,9140.0,9322.33,9254.73,9312.98,1458.01777155
2020-02-02 05:00:00,9279.24,9326.77,9312.97,9300.14,184.90318843
2020-02-02 06:00:00,9277.77,9369.0,9300.14,9351.3,192.57841018
2020-02-02 07:00:00,9340.96,9377.68,9351.42,9363.6,93.13180481
2020-02-02 08:00:00,9333.65,9377.69,9363.59,9355.85,141.57256379
2020-02-02 09:00:00,9340.27,9375.0,9355.85,9370.38,101.95009281
2020-02-02 10:00:00,9370.37,9447.0,9370.38,9412.53,361.77736622
2020-02-02 11:00:00,9400.12,9435.0,9416.42,9421.87,112.17834496
2020-02-02 12:00:00,9400.0,9480.0,9424.05,9421.81,430.8931275
2020-02-02 13:00:00,9390.42,9430.0,9421.01,9418.27,161.36304367
2020-02-02 14:00:00,9363.82,9455.0,9418.26,9444.14,354.10819077
2020-02-02 15:00:00,9435.81,9476.6,9444.14,9449.67,328.4362981
2020-02-02 16:00:00,9420.09,9455.81,9448.68,9426.81,228.0647307
2020-02-02 17:00:00,9398.01,9445.54,9426.81,9431.08,254.90865121
2020-02-02 18:00:00,9429.18,9463.09,9431.08,9445.67,176.11816419
2020-02-02 19:00:00,9429.49,9463.56,9445.68,9435.01,196.94036261
2020-02-02 20:00:00,9416.91,9451.6,9435.01,9434.77,167.66055077
2020-02-02 21:00:00,9420.39,9445.49,9434.77,9440.01,148.02611239
2020-02-02 22:00:00,9369.92,9441.03,9440.01,9380.16,312.61690066
2020-02-02 23:00:00,9310.48,9406.68,9380.15,9323.5,616.27873386
2020-02-03 00:00:00,9277.2,9406.39,9325.01,9397.03,474.42567123
2020-02-03 01:00:00,9390.0,9619.95,9398.7,9514.74,2098.2964712
2020-02-03 02:00:00,9250.0,9511.55,9508.97,9364.89,1739.73276149
2020-02-03 03:00:00,9323.12,9387.77,9366.59,9370.32,353.60117565
2020-02-03 04:00:00,9356.0,9388.46,9370.32,9377.13,175.7448873
2020-02-03 05:00:00,9374.26,9415.0,9377.04,9392.62,194.58817114
2020-02-03 06:00:00,9373.63,9398.84,9392.62,9383.66,112.43757622
2020-02-03 07:00:00,9324.0,9383.66,9383.65,9353.28,265.27629256
2020-02-03 08:00:00,9331.11,9380.78,9353.27,9349.57,215.14028527
2020-02-03 09:00:00,9312.94,9350.14,9349.57,9320.0,107.01961399
2020-02-03 10:00:00,9288.59,9320.82,9319.0,9296.51,265.34789504
2020-02-03 11:00:00,9281.13,9374.05,9296.5,9327.04,168.93423883
2020-02-03 12:00:00,9317.5,9355.15,9327.05,9328.58,167.36116361
2020-02-03 13:00:00,9283.57,9334.32,9327.6,9303.33,302.18884867
2020-02-03 14:00:00,9280.0,9340.14,9303.34,9331.03,387.51424058
