time,low,high,open,close,volume
2019-08-09 00:00:00,11887.0,12040.0,11982.39,11958.58,1224.2450796
2019-08-09 01:00:00,11860.04,11959.0,11957.74,11881.15,476.62842622
2019-08-09 02:00:00,11852.58,11910.0,11880.45,11909.98,328.31340745
2019-08-09 03:00:00,11837.0,11935.0,11906.3,11860.51,311.20050944
2019-08-09 04:00:00,11860.01,11914.99,11860.54,11880.85,230.17922845
2019-08-09 05:00:00,11807.66,11885.0,11880.01,11840.95,335.65170673
2019-08-09 06:00:00,11781.0,11847.35,11840.01,11840.01,302.61852358
2019-08-09 07:00:00,11776.0,11855.96,11840.01,11830.0,589.82499688
2019-08-09 08:00:00,11779.45,11962.96,11830.0,11813.49,771.26559362
2019-08-09 09:00:00,11684.07,11830.66,11813.64,11740.01,479.40748491
2019-08-09 10:00:00,11651.89,11785.96,11740.01,11685.46,484.11625297
2019-08-09 11:00:00,11675.81,11753.47,11685.45,11686.71,246.54258218
2019-08-09 12:00:00,11660.0,11764.72,11686.71,11745.98,404.18954149
2019-08-09 13:00:00,11745.97,11870.0,11745.98,11805.0,655.82220433
2019-08-09 14:00:00,11652.62,11822.58,11805.0,11763.77,689.31879613
2019-08-09 15:00:00,11696.69,11763.77,11763.77,11715.02,421.91188593
2019-08-09 16:00:00,11660.0,11836.76,11715.02,11760.0,596.29053019
2019-08-09 17:00:00,11720.0,11778.84,11759.87,11769.97,444.97761791
2019-08-09 18:00:00,11765.36,11829.39,11769.97,11818.39,508.23148892
2019-08-09 19:00:00,11785.62,11895.37,11818.39,11812.46,720.49177392
2019-08-09 20:00:00,11794.2,11886.78,11812.47,11874.86,401.03645761
2019-08-09 21:00:00,11852.42,11910.0,11873.48,11909.89,409.0546228
2019-08-09 22:00:00,11822.0,11945.0,11909.87,11824.77,509.40913018
2019-08-09 23:00:00,11824.76,11886.3,11824.77,11856.1,233.7911275
2019-08-10 00:00:00,11858.76,11969.99,11860.62,11924.07,651.38839193
2019-08-10 01:00:00,11866.93,11928.53,11924.07,11897.98,225.21715342
2019-08-10 02:00:00,11750.27,11908.04,11897.98,11785.69,560.71846758
2019-08-10 03:00:00,11757.03,11835.0,11785.7,11832.54,280.57440095
2019-08-10 04:00:00,11793.0,11834.0,11834.0,11794.75,116.93874052
2019-08-10 05:00:00,11788.9,11874.98,11794.75,11834.57,177.98421401
2019-08-10 06:00:00,11794.3,11874.25,11835.93,11808.71,208.0221417
2019-08-10 07:00:00,11790.64,11850.08,11808.72,11813.69,84.6244052
2019-08-10 08:00:00,11813.68,11882.91,11813.69,11840.01,77.99916672
2019-08-10 09:00:00,11840.0,11888.51,11840.0,11888.51,93.41742375
2019-08-10 10:00:00,11850.0,11893.94,11887.5,11870.97,122.18512729
2019-08-10 11:00:00,11170.0,11871.69,11870.96,11357.74,4726.81595924
2019-08-10 12:00:00,11250.0,11422.81,11357.73,11400.04,1369.42794698
2019-08-10 13:00:00,11357.0,11451.63,11400.05,11410.21,592.9479068
2019-08-10 14:00:00,11305.38,11412.25,11410.21,11381.78,578.46970723
2019-08-10 15:00:00,11350.0,11398.23,11380.79,11390.11,365.05592267
2019-08-10 16:00:00,11315.0,11394.17,11390.11,11337.04,357.23925173
2019-08-10 17:00:00,11240.0,11400.0,11339.15,11362.24,786.61016284
2019-08-10 18:00:00,11293.13,11373.67,11364.53,11350.78,471.44051937
2019-08-10 19:00:00,11237.82,11352.35,11352.34,11307.0,435.56813952
2019-08-10 20:00:00,11288.24,11360.0,11306.96,11309.91,299.03762359
2019-08-10 21:00:00,11231.24,11350.0,11309.62,11299.8,674.04409981
2019-08-10 22:00:00,11231.0,11306.13,11299.0,11284.99,321.61527035
2019-08-10 23:00:00,11280.95,11322.93,11284.99,11280.95,274.90528114
2019-08-11 00:00:00,11255.02,11420.02,11280.95,11370.64,518.0170711
2019-08-11 01:00:00,11326.55,11377.9,11370.65,11336.72,204.53862866
2019-08-11 02:00:00,11334.53,11362.12,11336.69,11346.38,135.14333366
2019-08-11 03:00:00,11343.58,11390.0,11346.37,11374.37,115.59156316
2019-08-11 04:00:00,11343.0,11394.98,11374.29,11345.0,100.35105107
2019-08-11 05:00:00,11335.36,11363.0,11345.01,11349.21,105.08414929
2019-08-11 06:00:00,11305.0,11369.17,11349.2,11333.33,146.68752957
2019-08-11 07:00:00,11324.29,11347.01,11333.33,11344.2,44.26630056
2019-08-11 08:00:00,11260.49,11360.0,11344.2,11310.22,211.63177918
2019-08-11 09:00:00,11088.88,11371.91,11310.22,11333.81,1219.50925527
2019-08-11 10:00:00,11306.84,11385.36,11342.62,11321.56,137.245087
2019-08-11 11:00:00,11321.57,11466.0,11321.57,11461.38,289.1327304
2019-08-11 12:00:00,11397.66,11469.15,11461.0,11436.46,269.02139291
2019-08-11 13:00:00,11364.08,11458.67,11436.46,11384.9,341.94079484
2019-08-11 14:00:00,11357.41,11410.02,11384.82,11376.19,177.4589548
2019-08-11 15:00:00,11341.07,11400.0,11376.19,11366.44,161.28934792
2019-08-11 16:00:00,11353.0,11430.28,11365.0,11388.71,328.22432479
2019-08-11 17:00:00,11355.26,11395.01,11385.16,11360.0,280.36005202
2019-08-11 18:00:00,11355.26,11400.0,11359.99,11382.02,284.33123462
2019-08-11 19:00:00,11351.0,11388.96,11382.01,11360.12,149.22387014
2019-08-11 20:00:00,11283.93,11420.0,11360.13,11410.0,392.46572878
2019-08-11 21:00:00,11408.77,11560.0,11409.99,11499.85,773.49502525
2019-08-11 22:00:00,11471.02,11517.5,11497.94,11504.0,318.70729983
2019-08-11 23:00:00,11490.5,11585.0,11504.0,11540.76,625.87286003
2019-08-12 00:00:00,11438.72,11555.55,11540.76,11466.98,401.09180093
2019-08-12 01:00:00,11452.16,11515.0,11465.26,11484.41,172.2786067
2019-08-12 02:00:00,11413.17,11485.5,11481.19,11434.9,152.47827127
2019-08-12 03:00:00,11392.1,11449.41,11435.03,11425.41,225.86520016
2019-08-12 04:00:00,11400.0,11456.76,11429.85,11413.8,141.7624793
2019-08-12 05:00:00,11355.0,11435.0,11413.8,11382.05,228.01782666
2019-08-12 06:00:00,11321.0,11397.3,11384.41,11359.99,233.6082862
2019-08-12 07:00:00,11331.19,11418.39,11359.99,11395.47,231.26022312
2019-08-12 08:00:00,11292.0,11395.8,11395.48,11355.87,204.30456461
2019-08-12 09:00:00,11329.64,11372.81,11355.87,11345.28,57.95030329
2019-08-12 10:00:00,11333.35,11380.0,11339.43,11366.8,58.89710259
2019-08-12 11:00:00,11284.79,11371.97,11363.29,11315.81,224.97302112
2019-08-12 12:00:00,11222.4,11400.75,11315.81,11381.88,751.97724989
2019-08-12 13:00:00,11340.0,11398.0,11382.06,11365.87,282.05111158
2019-08-12 14:00:00,11346.58,11385.0,11365.83,11358.01,206.0552771
2019-08-12 15:00:00,11323.75,11380.99,11358.07,11377.4,232.40081643
2019-08-12 16:00:00,11359.23,11422.11,11377.43,11391.3,406.84679169
2019-08-12 17:00:00,11372.36,11423.95,11391.29,11401.15,358.2323453
2019-08-12 18:00:00,11361.96,11405.0,11401.15,11395.73,186.30231575
2019-08-12 19:00:00,11380.0,11437.11,11395.72,11435.22,249.92647084
2019-08-12 20:00:00,11405.86,11455.93,11434.97,11412.83,374.57588785
2019-08-12 21:00:00,11390.0,11420.02,11412.81,11390.01,194.72595376
2019-08-12 22:00:00,11375.0,11423.59,11390.01,11398.69,333.98885649
2019-08-12 23:00:00,11375.0,11401.32,11398.69,11389.28,185.7110523
2019-08-13 00:00:00,11350.01,11413.96,11389.25,11409.71,375.95364894
2019-08-13 01:00:00,11393.13,11438.39,11409.6,11394.83,315.20651895
2019-08-13 02:00:00,11376.07,11420.0,11394.38,11382.01,150.84938434
2019-08-13 03:00:00,11356.0,11391.86,11382.0,11385.36,111.63478414
2019-08-13 04:00:00,11321.26,11395.0,11385.37,11335.63,178.83262316
2019-08-13 05:00:00,11325.0,11373.09,11335.62,11369.8,89.59749793
2019-08-13 06:00:00,11344.0,11369.2,11366.26,11344.01,61.91845488
2019-08-13 07:00:00,11279.11,11360.0,11344.01,11338.86,269.80891114
2019-08-13 08:00:00,11296.39,11341.91,11338.86,11323.48,75.01613885
2019-08-13 09:00:00,11228.0,11323.48,11323.48,11276.16,386.44418248
2019-08-13 10:00:00,11157.87,11282.83,11276.12,11218.57,514.05631736
2019-08-13 11:00:00,11200.22,11271.22,11218.57,11244.01,125.46816338
2019-08-13 12:00:00,11194.34,11263.6,11244.01,11205.24,272.84089793
2019-08-13 13:00:00,11100.0,11223.0,11204.24,11104.57,964.07707352
2019-08-13 14:00:00,10870.0,11104.56,11104.56,10942.5,2808.11938864
2019-08-13 15:00:00,10875.0,10964.85,10950.24,10890.95,695.8476237
2019-08-13 16:00:00,10804.33,10941.76,10890.95,10804.34,1164.90665911
2019-08-13 17:00:00,10746.0,10870.0,10804.34,10858.89,1214.43484114
2019-08-13 18:00:00,10836.84,10910.0,10858.89,10871.99,808.92350863
2019-08-13 19:00:00,10861.72,10917.21,10872.0,10894.99,328.61050726
2019-08-13 20:00:00,10876.82,10939.6,10895.0,10876.82,328.03298493
2019-08-13 21:00:00,10807.72,10882.65,10877.86,10855.01,607.92804364
2019-08-13 22:00:00,10820.0,10887.99,10855.01,10850.02,260.85076657
2019-08-13 23:00:00,10845.89,10897.0,10850.02,10854.92,390.98403541
2019-08-14 00:00:00,10725.52,10859.97,10854.92,10725.52,667.89493619
2019-08-14 01:00:00,10520.0,10775.0,10725.53,10559.97,2923.90291224
2019-08-14 02:00:00,10467.77,10642.2,10559.97,10634.91,1191.30874202
2019-08-14 03:00:00,10560.0,10640.39,10634.63,10597.83,375.72899382
2019-08-14 04:00:00,10520.0,10604.19,10598.15,10520.01,342.26088819
2019-08-14 05:00:00,10504.57,10570.0,10520.0,10565.01,377.59003159
2019-08-14 06:00:00,10560.86,10611.55,10565.01,10573.16,372.51481695
